timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
19259,12.73,-4.58,23.95,0.68,8.73,1.75
19294,13.75,-4.93,26.65,0.71,8.73,1.67
19330,12.09,-5.92,28.92,0.77,8.73,1.62
19364,9.17,-5.69,30.01,0.78,8.73,1.54
19399,7.37,-4.68,32.36,0.82,8.73,1.49
19434,3.89,-5.29,33.45,0.86,8.73,1.45
19469,0.87,-4.92,33.49,0.90,8.73,1.47
19504,-2.19,-4.61,32.59,0.89,8.73,1.54
19539,-4.71,-5.38,31.00,0.85,8.73,1.59
19574,-5.26,-3.73,28.11,0.73,8.73,1.58
19609,-5.97,-2.09,24.88,0.65,8.73,1.48
19644,-6.44,-0.76,22.00,0.64,8.73,1.36
19679,-7.31,0.22,19.29,0.76,8.73,1.35
19714,-4.88,-0.07,17.10,0.91,8.73,1.37
19749,-0.60,0.22,16.11,1.03,8.73,1.44
19784,3.78,-1.08,15.52,1.10,8.73,1.49
19820,7.71,-0.53,17.13,1.24,8.73,1.52
19854,10.62,-2.26,18.37,1.37,8.73,1.61
19889,12.30,-3.06,20.50,1.46,8.73,1.70
19924,13.15,-3.59,22.91,1.52,8.73,1.87
19959,11.94,-5.05,26.07,1.53,8.73,2.04
19994,11.18,-6.51,28.73,1.46,8.73,2.22
20029,8.27,-7.52,31.16,1.32,8.73,2.30
20064,5.49,-8.17,32.77,1.13,8.73,2.37
20099,2.64,-7.64,34.38,0.99,8.73,2.27
20134,-0.39,-7.72,33.85,1.03,8.73,2.12
20169,-2.45,-5.62,31.63,1.14,8.73,1.99
20204,-5.57,-6.26,29.51,1.36,8.73,1.94
20239,-6.21,-6.43,25.26,1.53,8.73,2.09
20274,-6.20,-8.28,21.59,1.48,8.73,2.27
20309,-4.43,-8.29,19.02,1.37,8.73,2.48
20349,-2.28,-8.56,15.03,1.09,8.73,2.60
20384,0.11,-7.87,13.42,0.84,8.73,2.59
20419,1.28,-6.89,12.94,0.59,8.73,2.50
20454,4.30,-5.33,13.56,0.45,8.73,2.29
20489,7.24,-4.63,14.41,0.41,8.73,2.09
20524,9.37,-4.13,18.15,0.41,8.73,1.92
20559,11.76,-3.51,21.13,0.47,8.73,1.81
20594,13.08,-4.20,24.78,0.54,8.73,1.73
20629,12.25,-4.08,28.59,0.59,8.73,1.68
20664,10.18,-5.48,30.65,0.67,8.73,1.71
20699,8.06,-5.08,32.86,0.77,8.73,1.77
20734,5.56,-5.35,32.91,0.71,8.73,1.85
20769,2.71,-5.88,34.51,0.58,8.73,1.95
20804,-1.44,-5.04,35.44,0.52,8.73,1.90
20839,-4.53,-4.58,32.98,0.52,8.73,1.78
20874,-5.54,-2.10,30.44,0.55,8.73,1.65
20909,-5.82,-1.87,25.40,0.64,8.73,1.54
20944,-5.09,-1.29,21.19,0.66,8.73,1.46
20979,-4.53,-0.34,18.18,0.79,8.73,1.50
21014,-3.60,-1.99,15.70,1.00,8.73,1.72
21049,0.21,-4.14,14.43,1.01,8.73,1.87
21084,1.71,-4.15,13.46,0.94,8.73,1.98
21119,5.16,-2.55,14.62,0.94,8.73,1.93
21154,9.17,-0.62,16.48,1.08,8.73,1.81
21189,11.34,-2.22,18.27,1.29,8.73,1.80
21224,12.18,-3.43,21.43,1.35,8.73,1.91
21259,12.48,-4.78,24.24,1.43,8.73,2.09
21294,11.60,-6.90,27.40,1.33,8.73,2.27
